Participant,Trial,Self,OtherConfidence,Others,ChoiceRed,correct,RT
213,41,0.49992984096447346,0.5,0.9999,1,1,4417
213,42,0.49992984096447346,0.5,0.5,1,1,4018
213,43,0.8749298409644735,0.5,0.75,1,1,2292
213,45,0.49992984096447346,0.5,0.9999,1,1,3436
213,46,0.49992984096447346,0.99999,0.75,1,1,1138
213,50,0.8749298409644735,0.99999,0.9999,1,1,822
213,52,0.6249298409644735,0.99999,0.5,1,0,5951
213,53,0.12492984096447346,0.99999,0.9999,1,1,6276
213,54,0.24992984096447346,0.99999,0.5,0,0,10261
213,57,0.7499298409644735,0.99999,0.9999,1,1,1299
213,58,0.49992984096447346,0.5,0.25,0,1,2132
213,59,0.6249298409644735,0.99999,0.9999,1,1,1451
213,60,0.24992984096447346,0.99999,0.9999,1,1,4193
213,62,0.37492984096447346,0.99999,0.75,1,1,2009
213,63,0.12492984096447346,0.5,0.9999,1,1,7369
213,64,0.49992984096447346,0.99999,0.25,0,0,4070
213,68,0.7499298409644735,0.5,0.25,0,0,1799
213,70,0.6249298409644735,0.99999,0.25,0,1,3284
213,72,0.49992984096447346,0.99999,0.9999,1,1,532
213,74,0.12492984096447346,0.99999,0.5,0,1,2093
213,75,0.12492984096447346,0.99999,0.25,0,1,1924
213,78,0.37492984096447346,0.5,0.9999,1,1,4561
213,79,0.8749298409644735,0.99999,0.9999,1,1,1002
213,83,0.6249298409644735,0.99999,0.75,1,1,2138
213,84,0.49992984096447346,0.5,0.75,1,1,3342
213,86,0.24992984096447346,0.5,0.75,0,0,5162
213,88,0.8749298409644735,0.99999,0.25,1,1,1544
213,91,0.49992984096447346,0.99999,0.75,1,0,1138
213,92,0.24992984096447346,0.5,0.25,0,1,661
213,93,0.8749298409644735,0.5,0.5,1,1,6506
213,94,0.8749298409644735,0.5,0.9999,1,1,2257
213,95,0.37492984096447346,0.99999,0.9999,1,1,1609
213,97,0.7499298409644735,0.99999,0.75,1,1,1094
213,98,0.6249298409644735,0.5,0.9999,1,1,1016
213,99,0.8749298409644735,0.99999,0.5,1,0,1860
213,101,0.8749298409644735,0.99999,0.75,1,0,630
213,102,0.12492984096447346,0.99999,0.75,1,1,1706
213,103,0.12492984096447346,0.5,0.5,0,0,1179
213,104,0.7499298409644735,0.99999,0.5,1,1,787
213,105,0.24992984096447346,0.99999,0.75,1,1,3385
216,1,0.49992984096447346,0,1e-4,0,1,3759
216,2,0.7499298409644735,0,1e-4,0,1,6484
216,3,0.49992984096447346,0.99999,0.25,0,1,6991
216,5,0.37492984096447346,0,1e-4,0,1,1685
216,6,0.49992984096447346,0.5,0.5,1,1,15816
216,9,0.8749298409644735,0.5,0.75,1,0,6806
216,11,0.12492984096447346,0.5,0.25,0,1,1054
216,12,0.49992984096447346,0,1e-4,0,1,2332
216,14,0.8749298409644735,0.5,0.25,1,1,6005
216,15,0.6249298409644735,0.5,0.25,0,1,5249
216,16,0.24992984096447346,0,1e-4,0,1,1909
216,17,0.24992984096447346,0.99999,0.25,0,1,3121
216,18,0.7499298409644735,0.99999,0.25,1,1,3990
216,19,0.8749298409644735,0.5,0.25,0,0,16254
216,21,0.6249298409644735,0.5,0.75,1,1,2698
216,22,0.8749298409644735,0.99999,0.5,1,1,6893
216,23,0.6249298409644735,0.99999,0.5,1,1,3669
216,27,0.12492984096447346,0,1e-4,0,1,1799
216,30,0.6249298409644735,0.5,0.75,1,1,4756
216,34,0.7499298409644735,0,1e-4,1,1,12962
216,35,0.24992984096447346,0,1e-4,0,1,2287
216,38,0.8749298409644735,0,1e-4,1,1,6556
216,40,0.37492984096447346,0.5,0.75,0,1,6480
216,42,0.37492984096447346,0.5,0.75,0,1,9274
216,44,0.24992984096447346,0.5,0.5,0,0,8556
216,46,0.6249298409644735,0.5,0.25,0,1,13765
216,48,0.6249298409644735,0,1e-4,0,0,2046
216,49,0.12492984096447346,0.5,0.25,0,0,1837
216,56,0.8749298409644735,0.99999,0.25,1,0,5452
216,57,0.24992984096447346,0.5,0.25,0,1,1195
216,61,0.8749298409644735,0.99999,0.5,1,1,5487
216,62,0.6249298409644735,0,1e-4,0,1,3061
216,63,0.7499298409644735,0.99999,0.5,1,1,2671
216,65,0.7499298409644735,0.5,0.25,0,0,11407
216,66,0.37492984096447346,0.5,0.5,0,0,919
216,69,0.49992984096447346,0.99999,0.75,1,1,4850
216,70,0.12492984096447346,0.99999,0.25,0,1,2364
216,71,0.6249298409644735,0,1e-4,0,0,1973
216,73,0.24992984096447346,0,1e-4,0,1,1450
216,74,0.49992984096447346,0.99999,0.25,0,1,2483
216,77,0.7499298409644735,0.99999,0.25,0,1,6374
216,79,0.49992984096447346,0,1e-4,0,1,1665
216,80,0.37492984096447346,0,1e-4,0,0,1003
216,81,0.12492984096447346,0,1e-4,0,1,840
216,82,0.8749298409644735,0,1e-4,0,1,1489
216,84,0.37492984096447346,0.99999,0.75,1,0,4503
216,86,0.7499298409644735,0,1e-4,1,1,5221
216,87,0.8749298409644735,0,1e-4,0,1,1229
216,90,0.24992984096447346,0.99999,0.75,0,0,4456
216,91,0.37492984096447346,0.99999,0.25,0,1,3211
216,92,0.12492984096447346,0,1e-4,0,1,865
216,94,0.8749298409644735,0.5,0.5,1,0,5764
216,95,0.6249298409644735,0.99999,0.5,0,0,6342
216,96,0.6249298409644735,0.99999,0.75,1,1,1395
216,98,0.37492984096447346,0,1e-4,0,1,830
216,99,0.24992984096447346,0.99999,0.5,0,1,5621
216,103,0.12492984096447346,0.5,0.5,0,1,981
216,104,0.7499298409644735,0.5,0.75,1,1,1041
216,4,0.37492984096447346,0.99999,0.5,1,0,9667
216,7,0.49992984096447346,0.5,0.9999,1,1,2859
216,8,0.7499298409644735,0.5,0.9999,1,0,2589
216,10,0.7499298409644735,0.5,0.5,0,0,4067
216,13,0.8749298409644735,0.99999,0.9999,1,1,1792
216,20,0.8749298409644735,0.5,0.75,1,0,2311
216,24,0.7499298409644735,0.5,0.9999,1,1,1401
216,25,0.24992984096447346,0.5,0.5,0,0,3308
216,26,0.49992984096447346,0.5,0.9999,1,1,9074
216,28,0.12492984096447346,0.99999,0.9999,1,0,6934
216,29,0.12492984096447346,0.5,0.75,0,0,3362
216,31,0.37492984096447346,0.5,0.25,0,1,1172
216,32,0.7499298409644735,0.5,0.5,1,0,2307
216,33,0.24992984096447346,0.5,0.9999,0,0,11066
216,36,0.24992984096447346,0.5,0.9999,0,0,4900
216,37,0.49992984096447346,0.99999,0.75,1,0,2998
216,39,0.12492984096447346,0.5,0.75,0,0,2742
216,41,0.37492984096447346,0.5,0.25,0,0,3098
216,43,0.49992984096447346,0.5,0.5,0,0,7455
216,45,0.37492984096447346,0.99999,0.9999,1,1,5415
216,47,0.12492984096447346,0.99999,0.5,0,0,17340
216,50,0.24992984096447346,0.99999,0.75,1,1,2290
216,51,0.6249298409644735,0.99999,0.9999,1,1,1265
216,52,0.7499298409644735,0.99999,0.75,1,0,2187
216,53,0.6249298409644735,0.5,0.9999,1,0,4892
216,54,0.49992984096447346,0.99999,0.5,1,1,8782
216,55,0.6249298409644735,0.99999,0.25,1,0,11148
216,58,0.37492984096447346,0.5,0.9999,0,0,8311
216,59,0.12492984096447346,0.99999,0.75,0,0,18666
216,60,0.7499298409644735,0.99999,0.75,1,1,3026
216,64,0.12492984096447346,0.5,0.9999,0,0,7479
216,67,0.12492984096447346,0.99999,0.5,0,0,2280
216,68,0.24992984096447346,0.99999,0.25,0,1,2751
216,72,0.12492984096447346,0.99999,0.9999,1,1,2597
216,75,0.37492984096447346,0.99999,0.5,0,1,2189
216,76,0.8749298409644735,0.5,0.9999,1,1,847
216,78,0.49992984096447346,0.5,0.25,0,0,1814
216,83,0.8749298409644735,0.99999,0.75,1,1,1435
216,85,0.24992984096447346,0.99999,0.9999,1,1,1457
216,88,0.7499298409644735,0.99999,0.9999,1,1,1193
216,89,0.6249298409644735,0.5,0.5,0,0,4442
216,93,0.6249298409644735,0.99999,0.9999,1,1,2685
216,97,0.24992984096447346,0.5,0.75,0,0,2674
216,100,0.37492984096447346,0.99999,0.9999,1,1,1739
216,101,0.8749298409644735,0.99999,0.9999,1,1,1351
216,102,0.49992984096447346,0.99999,0.9999,1,1,1100
216,105,0.49992984096447346,0.5,0.75,1,1,5001
218,1,0.37492984096447346,0,1e-4,0,1,4560
218,3,0.8749298409644735,0.5,0.25,0,0,3537
218,4,0.12492984096447346,0.5,0.25,0,1,656
218,6,0.8749298409644735,0.5,0.75,1,0,948
218,7,0.24992984096447346,0.99999,0.25,0,0,2407
218,8,0.37492984096447346,0.99999,0.5,0,0,3457
218,10,0.7499298409644735,0.99999,0.75,1,1,2384
218,14,0.8749298409644735,0.99999,0.5,1,1,1354
218,15,0.7499298409644735,0,1e-4,0,0,3182
218,16,0.49992984096447346,0,1e-4,0,1,3119
218,17,0.49992984096447346,0.5,0.5,0,1,7341
218,18,0.12492984096447346,0.5,0.75,0,0,2877
218,19,0.7499298409644735,0,1e-4,0,0,1307
218,21,0.37492984096447346,0.5,0.25,0,0,2590
218,23,0.49992984096447346,0,1e-4,0,0,453
218,24,0.7499298409644735,0.99999,0.25,1,0,2016
218,25,0.6249298409644735,0.5,0.25,1,0,13394
218,27,0.12492984096447346,0.5,0.25,0,1,889
218,29,0.6249298409644735,0.5,0.75,1,0,1853
218,30,0.12492984096447346,0,1e-4,0,1,937
218,32,0.8749298409644735,0,1e-4,1,0,7492
218,33,0.7499298409644735,0.5,0.5,0,1,1062
218,36,0.49992984096447346,0.99999,0.25,0,0,3246
218,38,0.37492984096447346,0.5,0.25,0,0,4265
218,41,0.24992984096447346,0,1e-4,0,1,2623
218,43,0.24992984096447346,0,1e-4,0,1,1841
218,44,0.7499298409644735,0.5,0.5,1,0,8794
218,45,0.24992984096447346,0.99999,0.75,1,1,5292
218,49,0.6249298409644735,0,1e-4,0,0,3444
218,50,0.8749298409644735,0.5,0.25,1,0,6484
218,51,0.6249298409644735,0.5,0.25,0,1,4748
218,53,0.37492984096447346,0.99999,0.25,0,1,711
218,54,0.12492984096447346,0.5,0.5,0,1,3748
218,55,0.7499298409644735,0.99999,0.5,1,1,2799
218,58,0.24992984096447346,0.99999,0.25,0,1,27355
218,60,0.8749298409644735,0.99999,0.25,1,0,4417
218,64,0.49992984096447346,0.99999,0.25,0,1,1946
218,65,0.8749298409644735,0,1e-4,0,1,16660
218,68,0.6249298409644735,0.99999,0.25,0,1,10044
218,69,0.24992984096447346,0.5,0.25,0,1,7063
218,71,0.49992984096447346,0.99999,0.5,1,1,5581
218,76,0.24992984096447346,0,1e-4,0,1,762
218,79,0.37492984096447346,0.99999,0.5,0,0,1712
218,81,0.37492984096447346,0,1e-4,0,0,7020
218,82,0.12492984096447346,0.99999,0.5,0,0,5265
218,83,0.12492984096447346,0,1e-4,0,1,5167
218,85,0.6249298409644735,0.5,0.5,0,1,1865
218,87,0.7499298409644735,0.99999,0.75,1,1,9275
218,88,0.49992984096447346,0,1e-4,0,1,668
218,89,0.12492984096447346,0.99999,0.25,0,0,4987
218,91,0.6249298409644735,0,1e-4,0,1,1476
218,93,0.6249298409644735,0.99999,0.5,1,0,9418
218,94,0.7499298409644735,0.5,0.25,0,1,6556
218,95,0.24992984096447346,0.5,0.75,0,1,8678
218,98,0.7499298409644735,0,1e-4,0,1,4296
218,100,0.6249298409644735,0,1e-4,0,0,3987
218,101,0.37492984096447346,0,1e-4,0,1,6805
218,102,0.8749298409644735,0,1e-4,0,0,4800
218,104,0.12492984096447346,0,1e-4,0,1,931
218,105,0.24992984096447346,0.99999,0.5,0,0,9296
218,2,0.49992984096447346,0.99999,0.75,1,0,6267
218,5,0.24992984096447346,0.5,0.5,0,1,1477
218,9,0.49992984096447346,0.5,0.9999,1,1,4834
218,11,0.12492984096447346,0.5,0.75,0,0,3949
218,12,0.37492984096447346,0.99999,0.9999,1,1,8739
218,13,0.6249298409644735,0.5,0.75,1,1,4676
218,20,0.49992984096447346,0.5,0.5,1,1,5283
218,22,0.24992984096447346,0.5,0.5,0,1,3553
218,26,0.7499298409644735,0.5,0.9999,1,1,850
218,28,0.24992984096447346,0.5,0.9999,0,0,4219
218,31,0.37492984096447346,0.5,0.75,1,0,3646
218,34,0.8749298409644735,0.5,0.75,1,1,2662
218,35,0.12492984096447346,0.99999,0.5,0,1,3766
218,37,0.12492984096447346,0.99999,0.9999,0,1,17177
218,39,0.49992984096447346,0.5,0.9999,1,1,7139
218,40,0.6249298409644735,0.99999,0.9999,1,0,2165
218,42,0.24992984096447346,0.5,0.9999,1,1,12978
218,46,0.7499298409644735,0.5,0.9999,1,1,881
218,47,0.6249298409644735,0.99999,0.5,1,0,4303
218,48,0.8749298409644735,0.99999,0.9999,1,1,4453
218,52,0.37492984096447346,0.5,0.75,0,0,2576
218,56,0.8749298409644735,0.99999,0.75,1,1,1140
218,57,0.12492984096447346,0.99999,0.75,1,1,8814
218,59,0.7499298409644735,0.5,0.75,1,0,808
218,61,0.49992984096447346,0.99999,0.75,1,0,2999
218,62,0.24992984096447346,0.99999,0.9999,1,1,1912
218,63,0.49992984096447346,0.5,0.75,1,1,4908
218,66,0.24992984096447346,0.99999,0.75,0,0,21528
218,67,0.8749298409644735,0.5,0.5,1,1,20496
218,70,0.37492984096447346,0.99999,0.9999,1,1,8107
218,72,0.6249298409644735,0.5,0.9999,1,0,3167
218,73,0.8749298409644735,0.99999,0.5,1,1,3461
218,74,0.37492984096447346,0.5,0.9999,1,1,5318
218,75,0.37492984096447346,0.5,0.5,0,1,9140
218,77,0.8749298409644735,0.5,0.9999,1,1,607
218,78,0.49992984096447346,0.99999,0.9999,1,1,9245
218,80,0.12492984096447346,0.99999,0.9999,1,1,2080
218,84,0.49992984096447346,0.5,0.25,0,1,4804
218,86,0.6249298409644735,0.99999,0.9999,1,0,2765
218,90,0.12492984096447346,0.5,0.9999,1,1,2603
218,92,0.37492984096447346,0.99999,0.75,1,1,1336
218,96,0.6249298409644735,0.99999,0.75,1,0,7277
218,97,0.8749298409644735,0.99999,0.9999,1,1,1906
218,99,0.7499298409644735,0.99999,0.9999,1,1,2611
218,103,0.7499298409644735,0.99999,0.25,0,0,3104
221,2,0.37492984096447346,0.5,0.25,0,0,2038
221,5,0.6249298409644735,0.5,0.25,0,1,3958
221,7,0.49992984096447346,0.99999,0.25,0,0,11807
221,8,0.12492984096447346,0,1e-4,0,1,1339
221,9,0.24992984096447346,0,1e-4,0,1,1156
221,10,0.6249298409644735,0.5,0.75,1,0,2650
221,12,0.37492984096447346,0,1e-4,0,0,683
221,13,0.8749298409644735,0.5,0.25,0,1,2588
221,14,0.7499298409644735,0,1e-4,0,1,1811
221,15,0.37492984096447346,0.5,0.75,1,1,8590
221,17,0.24992984096447346,0.5,0.5,0,0,3353
221,19,0.24992984096447346,0,1e-4,0,1,635
221,20,0.8749298409644735,0.99999,0.5,1,1,2504
221,22,0.12492984096447346,0.5,0.25,0,0,868
221,25,0.6249298409644735,0.99999,0.5,1,1,1873
221,27,0.8749298409644735,0,1e-4,0,1,868
221,28,0.49992984096447346,0,1e-4,0,1,3311
221,30,0.24992984096447346,0.99999,0.25,0,1,1190
221,31,0.49992984096447346,0,1e-4,0,1,612
221,33,0.6249298409644735,0,1e-4,0,0,10021
221,36,0.49992984096447346,0.5,0.5,0,1,5805
221,43,0.6249298409644735,0.5,0.25,0,1,1893
221,45,0.7499298409644735,0,1e-4,0,1,2851
221,48,0.7499298409644735,0.99999,0.75,1,1,1437
221,51,0.49992984096447346,0.5,0.5,0,0,2868
221,52,0.7499298409644735,0.5,0.5,1,0,4600
221,54,0.24992984096447346,0.99999,0.5,0,1,10252
221,55,0.12492984096447346,0,1e-4,0,0,718
221,57,0.37492984096447346,0,1e-4,0,1,960
221,61,0.49992984096447346,0.99999,0.25,0,1,2824
221,64,0.24992984096447346,0.99999,0.25,0,1,1182
221,66,0.8749298409644735,0,1e-4,0,1,2481
221,69,0.7499298409644735,0.99999,0.5,1,0,2693
221,70,0.12492984096447346,0.99999,0.25,0,1,1175
221,72,0.6249298409644735,0.5,0.5,1,1,11810
221,74,0.37492984096447346,0,1e-4,0,1,1514
221,75,0.24992984096447346,0.5,0.25,0,1,1333
221,76,0.49992984096447346,0.99999,0.5,1,1,3666
221,77,0.7499298409644735,0.99999,0.25,0,0,4849
221,80,0.37492984096447346,0.99999,0.25,0,0,9343
221,82,0.12492984096447346,0,1e-4,0,1,465
221,84,0.49992984096447346,0,1e-4,0,1,1364
221,86,0.6249298409644735,0.99999,0.5,1,0,3300
221,89,0.8749298409644735,0.5,0.5,0,1,50469
221,90,0.24992984096447346,0,1e-4,0,1,499
221,91,0.7499298409644735,0,1e-4,0,1,51601
221,92,0.24992984096447346,0.99999,0.75,1,1,2437
221,99,0.7499298409644735,0.5,0.25,0,1,1821
221,101,0.6249298409644735,0,1e-4,0,1,756
221,103,0.7499298409644735,0.5,0.75,1,1,18130
221,104,0.8749298409644735,0,1e-4,0,0,2784
221,105,0.6249298409644735,0,1e-4,0,1,1228
221,1,0.8749298409644735,0.5,0.75,1,1,2521
221,3,0.37492984096447346,0.5,0.25,0,1,2944
221,4,0.8749298409644735,0.5,0.75,1,0,3204
221,6,0.6249298409644735,0.5,0.75,1,1,2276
221,11,0.6249298409644735,0.99999,0.9999,1,1,718
221,16,0.49992984096447346,0.5,0.9999,1,1,1047
221,18,0.49992984096447346,0.5,0.9999,1,1,2729
221,21,0.37492984096447346,0.5,0.75,1,1,4797
221,23,0.7499298409644735,0.99999,0.25,0,1,7220
221,24,0.24992984096447346,0.99999,0.75,1,0,1455
221,26,0.49992984096447346,0.99999,0.75,1,1,2056
221,29,0.24992984096447346,0.5,0.5,0,0,2035
221,32,0.12492984096447346,0.99999,0.5,0,1,29299
221,34,0.12492984096447346,0.5,0.25,0,1,1523
221,35,0.7499298409644735,0.5,0.5,0,0,25583
221,37,0.37492984096447346,0.99999,0.9999,1,1,3946
221,38,0.7499298409644735,0.5,0.9999,1,1,2005
221,39,0.8749298409644735,0.99999,0.9999,1,1,935
221,40,0.12492984096447346,0.5,0.75,1,1,2591
221,41,0.12492984096447346,0.5,0.75,0,1,19595
221,42,0.37492984096447346,0.99999,0.5,1,1,1994
221,44,0.24992984096447346,0.5,0.9999,1,1,5025
221,46,0.24992984096447346,0.5,0.9999,1,1,923
221,47,0.12492984096447346,0.99999,0.9999,1,1,1501
221,49,0.7499298409644735,0.5,0.9999,1,1,1032
221,50,0.8749298409644735,0.5,0.25,0,1,1350
221,53,0.12492984096447346,0.99999,0.5,0,1,2796
221,56,0.49992984096447346,0.5,0.25,0,1,1427
221,58,0.24992984096447346,0.99999,0.9999,1,1,1676
221,59,0.37492984096447346,0.5,0.5,0,1,1934
221,60,0.8749298409644735,0.99999,0.9999,1,1,1083
221,62,0.8749298409644735,0.99999,0.25,0,0,2256
221,63,0.12492984096447346,0.5,0.5,0,0,1419
221,65,0.37492984096447346,0.99999,0.75,1,1,1832
221,67,0.12492984096447346,0.5,0.9999,1,1,1931
221,68,0.8749298409644735,0.99999,0.75,1,1,1413
221,71,0.24992984096447346,0.5,0.75,0,0,16123
221,73,0.8749298409644735,0.5,0.9999,1,1,672
221,78,0.6249298409644735,0.99999,0.9999,1,1,1664
221,79,0.37492984096447346,0.99999,0.9999,1,1,6749
221,81,0.12492984096447346,0.99999,0.9999,1,0,9507
221,83,0.12492984096447346,0.99999,0.75,1,1,2640
221,85,0.7499298409644735,0.99999,0.75,1,1,1798
221,87,0.49992984096447346,0.5,0.75,1,1,3921
221,88,0.49992984096447346,0.99999,0.9999,1,1,1499
221,93,0.6249298409644735,0.99999,0.25,0,0,4357
221,94,0.7499298409644735,0.99999,0.9999,1,1,819
221,95,0.8749298409644735,0.99999,0.5,1,0,2599
221,96,0.37492984096447346,0.5,0.9999,1,1,3820
221,97,0.37492984096447346,0.99999,0.5,0,1,6964
221,98,0.49992984096447346,0.99999,0.75,1,1,4669
221,100,0.6249298409644735,0.5,0.9999,1,1,1235
221,102,0.6249298409644735,0.99999,0.75,1,1,1191
222,7,0.37492984096447346,0.5,0.25,0,1,1276
222,9,0.7499298409644735,0.5,0.5,0,0,3432
222,10,0.37492984096447346,0,1e-4,0,0,843
222,13,0.8749298409644735,0,1e-4,0,1,5426
222,14,0.6249298409644735,0,1e-4,0,1,1032
222,15,0.24992984096447346,0.5,0.5,0,0,2599
222,18,0.7499298409644735,0,1e-4,0,0,2747
222,19,0.12492984096447346,0.5,0.25,0,1,202
222,20,0.24992984096447346,0,1e-4,0,0,71
222,29,0.7499298409644735,0,1e-4,0,1,3466
222,32,0.7499298409644735,0.99999,0.25,1,0,1773
222,33,0.6249298409644735,0.5,0.25,0,0,4421
222,35,0.24992984096447346,0,1e-4,0,1,1063
222,38,0.8749298409644735,0.5,0.25,0,0,10537
222,39,0.49992984096447346,0,1e-4,0,1,904
222,41,0.12492984096447346,0.5,0.25,0,1,394
222,42,0.49992984096447346,0,1e-4,0,1,433
222,46,0.6249298409644735,0.99999,0.5,1,1,384
222,47,0.12492984096447346,0,1e-4,0,1,399
222,48,0.24992984096447346,0.99999,0.25,0,0,3380
222,50,0.37492984096447346,0.99999,0.5,1,0,4376
222,51,0.6249298409644735,0.5,0.75,1,1,448
222,54,0.49992984096447346,0,1e-4,0,1,779
222,57,0.49992984096447346,0.5,0.25,0,1,508
222,59,0.24992984096447346,0.99999,0.25,0,1,865
222,60,0.24992984096447346,0.5,0.25,0,1,117
222,61,0.7499298409644735,0.5,0.25,0,0,3714
222,62,0.7499298409644735,0.99999,0.5,1,1,256
222,65,0.8749298409644735,0,1e-4,0,1,1352
222,67,0.12492984096447346,0,1e-4,0,1,128
222,68,0.7499298409644735,0.99999,0.25,0,1,4693
222,69,0.37492984096447346,0.99999,0.25,0,0,3674
222,70,0.6249298409644735,0.99999,0.25,0,1,2387
222,73,0.37492984096447346,0.5,0.5,0,1,133
222,76,0.12492984096447346,0.5,0.5,0,0,519
222,77,0.24992984096447346,0,1e-4,0,0,199
222,78,0.8749298409644735,0,1e-4,0,0,1769
222,79,0.7499298409644735,0,1e-4,0,1,233
222,80,0.49992984096447346,0.5,0.75,1,1,517
222,82,0.8749298409644735,0.5,0.5,0,0,3747
222,84,0.37492984096447346,0.99999,0.5,0,0,1769
222,88,0.12492984096447346,0,1e-4,0,0,882
222,90,0.8749298409644735,0.99999,0.25,1,0,3985
222,93,0.6249298409644735,0.5,0.5,0,0,1526
222,95,0.7499298409644735,0.99999,0.75,1,1,138
222,96,0.6249298409644735,0,1e-4,0,1,158
222,97,0.37492984096447346,0,1e-4,0,0,50
222,99,0.12492984096447346,0.99999,0.5,0,1,902
222,102,0.37492984096447346,0,1e-4,0,1,175
222,104,0.6249298409644735,0,1e-4,0,1,238
222,1,0.8749298409644735,0.5,0.25,0,0,11153
222,2,0.8749298409644735,0.99999,0.5,1,1,644
222,3,0.49992984096447346,0.5,0.5,0,0,694
222,4,0.7499298409644735,0.5,0.5,1,1,2510
222,5,0.24992984096447346,0.5,0.9999,1,0,4061
222,6,0.6249298409644735,0.5,0.25,0,1,697
222,8,0.24992984096447346,0.5,0.9999,0,0,4467
222,11,0.12492984096447346,0.5,0.75,0,1,1058
222,12,0.7499298409644735,0.5,0.9999,1,1,709
222,16,0.8749298409644735,0.99999,0.9999,1,1,396
222,17,0.12492984096447346,0.5,0.75,0,0,6269
222,21,0.24992984096447346,0.5,0.5,0,1,336
222,22,0.49992984096447346,0.5,0.9999,1,1,843
222,23,0.24992984096447346,0.99999,0.75,1,1,3649
222,24,0.37492984096447346,0.5,0.75,1,0,1077
222,25,0.7499298409644735,0.5,0.9999,1,1,179
222,26,0.37492984096447346,0.5,0.75,0,0,1981
222,27,0.12492984096447346,0.99999,0.9999,1,1,4043
222,28,0.49992984096447346,0.5,0.5,1,0,5263
222,30,0.49992984096447346,0.99999,0.75,1,0,465
222,31,0.49992984096447346,0.5,0.9999,1,1,275
222,34,0.37492984096447346,0.5,0.25,0,1,139
222,36,0.37492984096447346,0.99999,0.9999,1,1,394
222,37,0.49992984096447346,0.99999,0.25,0,1,5206
222,40,0.7499298409644735,0.99999,0.75,1,0,403
222,43,0.8749298409644735,0.5,0.75,1,0,668
222,44,0.6249298409644735,0.5,0.75,1,1,277
222,45,0.6249298409644735,0.99999,0.9999,1,0,324
222,49,0.8749298409644735,0.5,0.75,1,0,1014
222,52,0.12492984096447346,0.99999,0.5,0,1,4060
222,53,0.6249298409644735,0.99999,0.5,1,0,3016
222,55,0.8749298409644735,0.99999,0.9999,1,1,425
222,56,0.37492984096447346,0.99999,0.75,1,0,3009
222,58,0.8749298409644735,0.99999,0.5,1,1,1070
222,63,0.37492984096447346,0.99999,0.9999,1,1,687
222,64,0.12492984096447346,0.99999,0.9999,1,1,3773
222,66,0.49992984096447346,0.99999,0.5,1,0,742
222,71,0.12492984096447346,0.99999,0.75,1,0,2560
222,72,0.7499298409644735,0.99999,0.9999,1,1,33
222,74,0.12492984096447346,0.5,0.9999,1,1,2845
222,75,0.8749298409644735,0.99999,0.75,1,0,237
222,81,0.8749298409644735,0.5,0.9999,1,1,137
222,83,0.6249298409644735,0.99999,0.9999,1,1,115
222,85,0.24992984096447346,0.5,0.75,0,0,4885
222,86,0.24992984096447346,0.99999,0.75,1,1,2006
222,87,0.6249298409644735,0.5,0.9999,1,1,172
222,89,0.49992984096447346,0.99999,0.25,0,1,71
222,91,0.7499298409644735,0.5,0.75,1,1,695
222,92,0.37492984096447346,0.5,0.9999,1,1,679
222,94,0.24992984096447346,0.99999,0.9999,1,1,2588
222,98,0.6249298409644735,0.99999,0.75,1,1,101
222,100,0.24992984096447346,0.99999,0.5,1,1,5928
222,101,0.49992984096447346,0.99999,0.75,1,1,79
222,103,0.49992984096447346,0.99999,0.9999,1,1,50
222,105,0.12492984096447346,0.99999,0.25,0,1,2759
225,1,0.49992984096447346,0.5,0.5,0,1,9584
225,2,0.37492984096447346,0.5,0.25,0,0,705
225,3,0.12492984096447346,0,1e-4,0,0,502
225,4,0.6249298409644735,0.99999,0.5,1,1,1087
225,5,0.6249298409644735,0.5,0.25,0,1,2639
225,6,0.7499298409644735,0.5,0.5,1,1,1022
225,9,0.37492984096447346,0,1e-4,0,1,861
225,10,0.24992984096447346,0,1e-4,0,1,1078
225,13,0.7499298409644735,0.99999,0.75,1,1,1183
225,20,0.12492984096447346,0.5,0.25,0,1,5330
225,22,0.7499298409644735,0,1e-4,0,1,2030
225,24,0.49992984096447346,0,1e-4,0,1,1101
225,26,0.8749298409644735,0,1e-4,0,0,576
225,29,0.49992984096447346,0.99999,0.25,0,1,2463
225,30,0.24992984096447346,0.99999,0.25,0,1,895
225,32,0.24992984096447346,0,1e-4,0,1,923
225,34,0.7499298409644735,0,1e-4,0,1,1544
225,35,0.6249298409644735,0,1e-4,0,1,2124
225,38,0.8749298409644735,0.5,0.25,0,0,1966
225,39,0.24992984096447346,0.5,0.5,0,1,936
225,41,0.8749298409644735,0.5,0.25,0,0,771
225,43,0.6249298409644735,0.5,0.25,0,1,1349
225,44,0.49992984096447346,0,1e-4,0,0,762
225,45,0.7499298409644735,0.99999,0.25,0,0,536
225,46,0.12492984096447346,0.99999,0.5,1,0,1657
225,47,0.12492984096447346,0.5,0.25,0,1,1395
225,48,0.12492984096447346,0.5,0.75,1,0,1213
225,49,0.24992984096447346,0.5,0.5,0,1,2420
225,52,0.37492984096447346,0.5,0.25,0,0,2736
