RedChoice,Self,Others,Group,SubjectPair,RT,Trial,Other1,Other2,Other3,Other4,Other1rt,Other2rt,Other3rt,Other4rt,Other1confidence,Other2confidence,Other3confidence,Other4confidence,OptimalChoice,OthersConfidenceRed,OthersConfidenceGreen,Subject,RTscaled
1,0.125,3898.5,0,148,125,57,1,0,1,1,480,1831,510,5,0.5,1,0.5,0.5,1,0.5,1,248,0.9937379894637917
0,0.125,3898.5,0,148,803,15,1,1,0,0,2126,2455,712,388,1,1,0.5,0.5,1,1,0.5,248,-0.9651049199021026
0,0.125,3898.5,0,148,67,1,0,0,0,0,799,285,666,756,0.5,0.5,0.5,0.5,1,1,0.5,248,-0.9970884553342975
0,0.5,3898.5,0,148,834,39,0,0,0,0,2054,1683,1672,2217,1,1,1,1,1,1,1,248,-0.9637577872955835
0,0.25,3898.5,0,148,220,37,0,0,0,0,2096,2438,2103,1818,1,1,1,1,0,1,1,248,-0.9904397040827678
0,0.625,3898.5,0,148,216,75,0,0,0,0,216,503,716,811,0.5,0.5,0.5,0.5,0,1,0.5,248,-0.9906135276448993
1,0.125,3898.5,0,148,1440,99,1,1,1,1,29,808,126,509,0.5,0.5,0.5,0.5,1,0.5,1,248,0.9278616386228786
0,0.125,3898.5,0,148,531,85,0,1,0,1,812,395,65,129,0.5,0.5,0.5,0.5,1,0.5,0.5,248,-0.9769249221270442
1,0.5,3898.5,0,148,703,67,1,1,1,1,766,660,617,729,0.5,0.5,0.5,0.5,1,0.5,1,248,0.9647824527443638
0,0.75,3898.5,0,148,1242,13,0,0,0,1,265,756,429,2205,0.5,0.5,0.5,1,1,1,0.5,248,-0.9460277839581711
1,0.375,3898.5,0,148,1810,31,1,1,1,1,1843,2097,1998,2236,1,1,1,1,1,1,1,248,0.9093260874357016
0,0.125,3898.5,0,148,61,71,0,0,0,0,384,500,6,106,0.5,0.5,0.5,0.5,1,1,0.5,248,-0.9973491906774947
1,0.5,3898.5,0,148,2533,25,1,1,1,0,2341,2290,2118,392,1,1,1,0.5,1,1,0.5,248,0.873106618494272
1,0.375,3898.5,0,148,91,101,1,1,1,1,718,745,147,521,0.5,0.5,0.5,0.5,1,0.5,1,248,0.9954412563296402
1,0.25,3898.5,0,148,122,65,1,1,1,1,584,437,737,571,0.5,0.5,0.5,0.5,1,0.5,1,248,0.9938882777166604
0,0.625,3898.5,0,148,5601,47,0,0,0,1,2262,2092,2370,512,1,1,1,0.5,1,0.5,1,248,-0.7566035571253755
1,0.5,3898.5,0,148,645,53,0,1,0,1,2417,34,1915,80,1,0.5,1,0.5,0,0.5,1,248,0.9676880256331644
1,0.625,3898.5,0,148,952,89,1,0,0,1,653,767,595,60,0.5,0.5,0.5,0.5,0,0.5,0.5,248,0.9523085277562364
1,0.75,3898.5,0,148,240,97,1,1,0,1,501,79,615,503,0.5,0.5,0.5,0.5,0,0.5,0.5,248,0.9879769397704798
1,0.625,3898.5,0,148,216,103,1,1,1,1,487,37,279,489,0.5,0.5,0.5,0.5,1,0.5,1,248,0.9891792457934319
0,0.25,3898.5,0,148,31,79,0,0,1,0,191,657,125,434,0.5,0.5,0.5,0.5,0,0.5,0.5,248,-0.9986528673934809
0,0.625,3898.5,0,148,1682,19,0,1,0,1,263,1843,784,1999,0.5,1,0.5,1,1,1,0.5,248,-0.9269071921237068
1,0.375,3898.5,0,149,3e4,94,1,1,0,1,2322,2053,2442,1792,1,1,1,1,1,1,1,249,0.00990099009900991
0,0.25,3898.5,0,149,17501,72,0,0,0,0,2363,2456,1812,2309,1,1,1,1,0,1,1,249,-0.4055465788782727
0,0.5,3898.5,0,149,5016,18,1,1,0,0,1830,2255,446,283,1,1,0.5,0.5,0,1,0.5,249,-0.8296224009858532
1,0.875,3898.5,0,149,5164,98,1,1,0,1,2480,2425,2108,2324,1,1,1,1,0,1,1,249,0.8295709570957097
1,0.5,3898.5,0,149,15263,46,1,0,0,0,61,2085,2205,2290,0.5,1,1,1,0,0.5,1,249,0.4962706270627062
1,0.125,3898.5,0,149,16056,64,1,1,1,1,148,660,160,326,0.5,0.5,0.5,0.5,1,0.5,1,249,0.4700990099009901
0,0.125,3898.5,0,149,20025,36,0,0,0,0,2183,2034,2056,2181,1,1,1,1,0,1,1,249,-0.3198143101558433
1,0.875,3898.5,0,149,3303,28,1,1,0,1,2440,2289,497,2162,1,1,0.5,1,1,1,0.5,249,0.8909900990099011
0,0.375,3898.5,0,149,3226,38,0,0,0,0,1700,2339,1846,2289,1,1,1,1,1,1,1,249,-0.8904230194538203
1,0.5,3898.5,0,149,3e4,32,1,1,1,1,2302,2097,2112,2445,1,1,1,1,1,1,1,249,0.00990099009900991
1,0.75,3898.5,0,149,2696,90,0,1,1,0,1911,1843,2306,1661,1,1,1,1,1,1,1,249,0.9110231023102311
0,0.75,3898.5,0,149,13742,6,0,0,0,0,96,769,819,726,0.5,0.5,0.5,0.5,1,1,0.5,249,-0.5332278776610035
1,0.625,3898.5,0,149,4350,54,0,1,0,1,1940,253,2093,569,1,0.5,1,0.5,0,0.5,1,249,0.8564356435643563
1,0.75,3898.5,0,149,4191,62,1,1,1,0,603,183,707,2124,0.5,0.5,0.5,1,0,0.5,1,249,0.8616831683168318
0,0.625,3898.5,0,149,21971,40,0,0,0,0,2151,1909,2135,1941,1,1,1,1,1,1,1,249,-0.2537148668381539
1,0.75,3898.5,0,149,3971,104,1,1,1,1,2042,1741,2352,2499,1,1,1,1,1,1,1,249,0.868943894389439
1,0.875,3898.5,0,149,21440,84,1,0,0,0,1654,2240,1925,2045,1,1,1,1,0,1,1,249,0.2924092409240924
1,0.5,3898.5,0,149,16330,88,0,1,0,1,2314,2091,2488,1878,1,1,1,1,0,1,1,249,0.4610561056105611
1,0.75,3898.5,0,149,7369,48,1,0,0,0,490,1786,2369,2203,0.5,1,1,1,0,0.5,1,249,0.7567986798679867
0,0.125,3898.5,0,149,2094,8,1,0,0,0,1885,701,625,425,1,0.5,0.5,0.5,1,1,0.5,249,-0.9288734664402665
0,0.5,3898.5,0,149,3214,4,0,0,0,0,682,695,39,749,0.5,0.5,0.5,0.5,1,1,0.5,249,-0.8908306213653373
0,0.125,3898.5,0,149,5257,78,1,0,0,0,1717,2397,2133,1953,1,1,1,1,1,1,1,249,-0.8214363959295514
0,0.375,3898.5,0,149,4806,80,1,0,0,0,1984,1988,1943,2494,1,1,1,1,0,1,1,249,-0.8367554344374024
1,0.375,3898.5,0,149,2495,66,1,1,1,1,1,8,69,779,0.5,0.5,0.5,0.5,1,0.5,1,249,0.9176567656765675
1,0.125,3898.5,0,149,10670,50,0,0,1,1,2450,2148,286,38,1,1,0.5,0.5,0,0.5,1,249,0.6478547854785479
1,0.625,3898.5,0,149,2896,96,0,1,1,1,1994,2354,2004,1691,1,1,1,1,1,1,1,249,0.9044224422442244
1,0.125,3898.5,0,149,3799,92,1,0,1,1,2448,2097,1711,1819,1,1,1,1,0,1,1,249,0.8746204620462046
1,0.75,3898.5,0,149,4545,34,1,1,1,1,1912,2444,2402,1833,1,1,1,1,1,1,1,249,0.8500000000000001
0,0.75,3898.5,0,149,4823,20,1,0,0,1,1871,675,304,1818,1,0.5,0.5,1,0,1,0.5,249,-0.8361779983960864
1,0.375,3898.5,0,149,7949,24,0,1,1,1,534,2036,2308,2179,0.5,1,1,1,1,1,0.5,249,0.7376567656765678
0,0.5,3898.5,0,149,11499,74,0,0,0,0,2062,1714,2000,2453,1,1,1,1,1,1,1,249,-0.6094154682887412
1,0.375,3898.5,0,149,8688,52,0,0,1,1,2295,2180,679,526,1,1,0.5,0.5,1,0.5,1,249,0.7132673267326732
0,0.75,3898.5,0,149,29149,76,0,0,0,0,2349,2252,1964,2437,1,1,1,1,1,1,1,249,-0.00990099009900991
1,0.625,3898.5,0,149,1589,68,1,1,1,1,87,46,492,686,0.5,0.5,0.5,0.5,1,0.5,1,249,0.9475577557755774
0,0.875,3898.5,0,149,5973,14,0,1,0,0,323,2435,287,485,0.5,1,0.5,0.5,1,1,0.5,249,-0.7971161485423646
0,0.25,3898.5,0,149,4493,100,1,1,1,1,2403,2296,1961,2187,1,1,1,1,0,1,1,249,-0.8473870509628066
0,0.125,3898.5,0,149,2521,22,1,0,1,1,1959,792,2057,1793,1,0.5,1,1,1,1,0.5,249,-0.9143696317554497
0,0.25,3898.5,0,149,4873,86,1,0,1,0,1667,1656,2440,1953,1,1,1,1,0,1,1,249,-0.8344796570980986
0,0.25,3898.5,0,149,1426,2,0,0,0,0,727,577,226,606,0.5,0.5,0.5,0.5,1,1,0.5,249,-0.9515633061813848
1,0.625,3898.5,0,149,6700,26,1,1,0,1,1926,2115,27,2110,1,1,0.5,1,0,1,0.5,249,0.778877887788779
0,0.625,3898.5,0,149,2237,12,0,0,1,0,820,789,2206,417,0.5,0.5,1,0.5,1,1,0.5,249,-0.9240162103280211
1,0.25,3898.5,0,149,3567,58,1,1,0,1,535,166,1887,124,0.5,0.5,1,0.5,1,0.5,1,249,0.8822772277227724
0,0.875,3898.5,0,149,11859,42,0,0,0,0,2002,2444,2012,2322,1,1,1,1,0,1,1,249,-0.5971874109432282
0,0.25,3898.5,0,149,13208,30,1,1,1,1,1727,1948,2171,2462,1,1,1,1,0,1,1,249,-0.5513661627235145
1,0.5,3898.5,0,149,7628,102,1,1,1,1,2400,1798,2171,2478,1,1,1,1,1,1,1,249,0.7482508250825082
0,0.625,3898.5,0,149,7979,82,0,0,1,0,2387,2383,2300,2088,1,1,1,1,1,1,1,249,-0.7289786956670898
1,0.5,3898.5,0,149,2304,60,1,1,0,1,644,422,1960,455,0.5,0.5,1,0.5,0,0.5,1,249,0.9239603960396039
1,0.875,3898.5,0,149,2160,56,1,0,0,1,345,2030,1685,59,0.5,1,1,0.5,0,0.5,1,249,0.9287128712871286
0,0.25,3898.5,0,149,1434,44,0,0,0,1,2069,1734,2145,178,1,1,1,0.5,0,0.5,1,249,-0.9512915715737068
0,0.25,3898.5,0,149,961,16,1,0,1,0,2366,597,2147,416,1,0.5,1,0.5,0,1,0.5,249,-0.9673578802526724
0,0.375,3898.5,0,149,1702,10,1,0,0,0,2033,281,260,478,1,0.5,0.5,0.5,1,1,0.5,249,-0.9421884622164917
1,0.875,3898.5,0,149,1385,70,1,1,1,1,315,330,15,337,0.5,0.5,0.5,0.5,1,0.5,1,249,0.9542904290429042
0,0.375,3898.5,0,149,5079,45,0,0,1,0,2354,1837,442,2256,1,1,0.5,1,1,0.5,1,249,-0.8274824909503884
0,0.75,3898.5,0,149,4476,13,0,0,1,0,203,597,2374,702,0.5,0.5,1,0.5,1,1,0.5,249,-0.8479644870041225
1,0.5,3898.5,0,149,3337,39,0,0,0,0,2374,2299,2337,2244,1,1,1,1,1,1,1,249,0.8898679867986798
0,0.625,3898.5,0,149,13132,47,1,0,0,0,333,1754,1695,1808,0.5,1,1,1,1,0.5,1,249,-0.5539476414964561
1,0.75,3898.5,0,149,2847,97,1,0,1,1,556,286,382,301,0.5,0.5,0.5,0.5,1,0.5,0.5,249,0.9060396039603962
0,0.75,3898.5,0,149,7817,83,0,0,0,1,147,453,377,709,0.5,0.5,0.5,0.5,1,0.5,0.5,249,-0.7344813214725706
0,0.375,3898.5,0,149,2914,17,0,1,1,0,495,2144,1746,360,0.5,1,1,0.5,0,1,0.5,249,-0.9010206691532647
1,0.875,3898.5,0,149,3996,91,0,0,1,1,47,775,607,294,0.5,0.5,0.5,0.5,1,0.5,0.5,249,0.868118811881188
1,0.75,3898.5,0,149,3069,55,1,1,0,0,350,153,1883,1879,0.5,0.5,1,1,1,0.5,1,249,0.8987128712871288
0,0.25,3898.5,0,149,1480,9,0,0,1,0,201,172,2376,172,0.5,0.5,1,0.5,1,1,0.5,249,-0.9497290975795579
1,0.125,3898.5,0,149,6552,57,1,1,0,1,468,562,2077,11,0.5,0.5,1,0.5,0,0.5,1,249,0.7837623762376238
0,0.375,3898.5,0,149,10036,87,0,0,1,1,167,669,648,640,0.5,0.5,0.5,0.5,1,0.5,0.5,249,-0.6591089346678674
1,0.625,3898.5,0,149,16164,19,0,1,1,0,146,2319,1986,779,0.5,1,1,0.5,0,1,0.5,249,0.4665346534653465
0,0.375,3898.5,0,149,1761,3,0,0,0,0,730,221,736,615,0.5,0.5,0.5,0.5,1,1,0.5,249,-0.9401844194848659
1,0.5,3898.5,0,149,2461,67,1,1,1,1,676,635,395,156,0.5,0.5,0.5,0.5,1,0.5,1,249,0.9187788778877888
0,0.25,3898.5,0,149,8089,23,1,1,1,0,1712,1785,2406,421,1,1,1,0.5,0,1,0.5,249,-0.7252423448115164
0,0.625,3898.5,0,149,3742,75,0,0,0,0,798,554,511,168,0.5,0.5,0.5,0.5,1,1,0.5,249,-0.8728961372585851
0,0.125,3898.5,0,149,1032,1,0,0,0,0,778,206,641,197,0.5,0.5,0.5,0.5,1,1,0.5,249,-0.9649462356095296
1,0.5,3898.5,0,149,2056,53,1,0,1,0,409,1795,762,2023,0.5,1,0.5,1,1,0.5,1,249,0.9321452145214522
0,0.25,3898.5,0,149,4137,37,0,0,0,0,1982,2045,1907,2365,1,1,1,1,1,1,1,249,-0.8594792410044806
0,0.25,3898.5,0,149,1591,79,0,0,0,1,652,674,606,691,0.5,0.5,0.5,0.5,0,0.5,0.5,249,-0.9459587798980248
1,0.375,3898.5,0,149,3962,59,0,1,1,1,1814,381,42,783,1,0.5,0.5,0.5,1,0.5,1,249,0.8692409240924093
0,0.125,3898.5,0,149,2585,85,1,0,1,0,759,615,805,284,0.5,0.5,0.5,0.5,1,0.5,0.5,249,-0.9121957548940252
1,0.625,3898.5,0,149,1083,61,1,1,1,0,647,273,768,1775,0.5,0.5,0.5,1,1,0.5,1,249,0.9642574257425742
1,0.625,3898.5,0,149,1153,103,1,1,1,1,39,478,499,696,0.5,0.5,0.5,0.5,0,0.5,1,249,0.961947194719472
1,0.125,3898.5,0,149,6755,99,1,1,1,1,275,800,785,715,0.5,0.5,0.5,0.5,1,0.5,1,249,0.777062706270627
1,0.375,3898.5,0,149,2968,101,1,1,1,1,385,278,308,806,0.5,0.5,0.5,0.5,1,0.5,1,249,0.902046204620462
0,0.125,3898.5,0,149,997,71,0,0,0,0,50,703,634,251,0.5,0.5,0.5,0.5,1,1,0.5,249,-0.9661350745181211
0,0.875,3898.5,0,149,3125,7,0,0,0,0,467,164,174,406,0.5,0.5,0.5,0.5,1,1,0.5,249,-0.8938536688757558
1,0.25,3898.5,0,149,5036,93,1,1,0,1,318,234,25,585,0.5,0.5,0.5,0.5,0,0.5,0.5,249,0.8337953795379538
1,0.875,3898.5,0,149,4151,21,0,0,1,1,595,401,2403,1964,0.5,0.5,1,1,1,1,0.5,249,0.863003300330033
0,0.5,3898.5,0,149,1465,81,1,0,0,0,247,257,194,334,0.5,0.5,0.5,0.5,1,0.5,0.5,249,-0.9502385999689543
1,0.625,3898.5,0,149,3698,33,1,1,1,1,1894,1766,2342,1872,1,1,1,1,1,1,1,249,0.877953795379538
1,0.75,3898.5,0,149,2005,69,1,1,1,1,728,259,745,95,0.5,0.5,0.5,0.5,0,0.5,1,249,0.9338283828382838
1,0.375,3898.5,0,149,3652,31,1,1,1,1,1698,2101,2278,2255,1,1,1,1,1,1,1,249,0.8794719471947194
1,0.875,3898.5,0,149,803,105,1,1,1,1,301,90,422,511,0.5,0.5,0.5,0.5,1,0.5,1,249,0.9734983498349834
0,0.875,3898.5,0,149,7559,77,0,0,0,0,44,816,813,52,0.5,0.5,0.5,0.5,1,1,0.5,249,-0.7432447625701882
1,0.875,3898.5,0,149,2496,63,1,1,0,1,569,798,2331,581,0.5,0.5,1,0.5,1,0.5,1,249,0.9176237623762376
1,0.625,3898.5,0,149,3676,89,1,0,0,1,530,232,104,293,0.5,0.5,0.5,0.5,0,0.5,0.5,249,0.8786798679867986
0,0.25,3898.5,0,149,7629,65,1,1,1,1,228,586,257,239,0.5,0.5,0.5,0.5,0,0.5,1,249,-0.7408670847530052
0,0.625,3898.5,0,149,8482,5,0,0,0,0,333,520,275,636,0.5,0.5,0.5,0.5,1,1,0.5,249,-0.7118933822093314
0,0.125,3898.5,0,149,2833,15,1,0,1,0,2486,776,1678,154,1,0.5,1,0.5,1,1,0.5,249,-0.9037719820560052
1,0.875,3898.5,0,149,3100,35,1,1,1,1,1889,2219,2302,2290,1,1,1,1,1,1,1,249,0.8976897689768977
0,0.25,3898.5,0,149,6002,51,1,0,1,0,747,2255,96,2050,0.5,1,0.5,1,0,0.5,1,249,-0.7961311105895317
1,0.875,3898.5,0,149,4161,49,0,0,0,1,1982,1855,2019,175,1,1,1,0.5,1,0.5,1,249,0.8626732673267328
0,0.125,3898.5,0,149,7151,29,1,1,1,1,1773,2463,2374,2317,1,1,1,1,0,1,1,249,-0.7571032275617695
0,0.125,3898.5,0,149,2762,43,0,0,1,0,2448,2434,227,1653,1,1,0.5,1,0,0.5,1,249,-0.906183626699148
0,0.375,3898.5,0,149,988,73,0,0,0,0,596,465,633,80,0.5,0.5,0.5,0.5,1,1,0.5,249,-0.9664407759517589
1,0.75,3898.5,0,149,3272,27,1,0,1,1,2200,49,2110,1937,1,0.5,1,1,1,1,0.5,249,0.8920132013201321
1,0.5,3898.5,0,149,2713,95,1,0,1,1,117,295,761,721,0.5,0.5,0.5,0.5,0,0.5,0.5,249,0.9104620462046205
0,0.5,3898.5,0,149,10685,25,1,1,1,0,1721,1677,2452,724,1,1,1,0.5,1,1,0.5,249,-0.6370644646199843
0,0.75,3898.5,0,149,12288,41,0,0,0,0,2400,1785,2054,1867,1,1,1,1,1,1,1,249,-0.5826156426064919
0,0.5,3898.5,0,149,1357,11,1,0,0,0,1919,726,780,801,1,0.5,0.5,0.5,1,1,0.5,249,-0.9539070171726082
1,0.625,3898.5,0,150,5026,26,1,0,1,1,1694,5,2082,1963,1,0.5,1,1,1,1,0.5,250,0.6787036658211276
0,0.375,3898.5,0,150,3096,80,0,1,0,0,2268,2262,2428,2141,1,1,1,1,0,1,1,250,-0.6288926713494594
1,0.875,3898.5,0,150,1383,98,1,0,1,1,1951,2128,1740,2250,1,1,1,1,1,1,1,250,0.9115891702806644
1,0.125,3898.5,0,150,3685,64,1,1,1,1,129,466,478,418,0.5,0.5,0.5,0.5,1,0.5,1,250,0.7644295679567956
1,0.625,3898.5,0,150,1580,54,1,0,0,1,81,1767,2195,560,0.5,1,1,0.5,0,0.5,1,250,0.8989955813763195
1,0.75,3898.5,0,150,7107,48,0,1,0,0,1814,69,2052,2306,1,0.5,1,1,0,0.5,1,250,0.5456718967351282
1,0.625,3898.5,0,150,798,68,1,1,1,1,476,756,191,476,0.5,0.5,0.5,0.5,1,0.5,1,250,0.9489863759103183
0,0.875,3898.5,0,150,2855,14,0,1,0,0,469,1743,330,470,0.5,1,0.5,0.5,1,1,0.5,250,-0.65778054803059
1,0.375,3898.5,0,150,15488,52,1,0,1,0,165,1941,22,1666,0.5,1,0.5,1,1,0.5,1,250,0.00990099009900991
1,0.75,3898.5,0,150,696,104,1,1,1,1,1658,1983,2464,2236,1,1,1,1,0,1,1,250,0.9555069143277963
1,0.25,3898.5,0,150,6090,100,1,1,1,1,2300,2251,2280,1930,1,1,1,1,1,1,1,250,0.6106855003682186
0,0.5,3898.5,0,150,3561,74,0,0,0,0,2448,1892,1960,2033,1,1,1,1,1,1,1,250,-0.573154652026946
0,0.75,3898.5,0,150,4014,76,0,0,0,0,1972,2498,1713,1732,1,1,1,1,1,1,1,250,-0.5188550332030781
0,0.25,3898.5,0,150,481,2,0,0,0,0,392,475,399,598,0.5,0.5,0.5,0.5,1,1,0.5,250,-0.9423441133459592
0,0.5,3898.5,0,150,4517,88,0,1,1,0,2173,2334,2027,1752,1,1,1,1,0,1,1,250,-0.45856207896818735
1,0.875,3898.5,0,150,1236,56,0,0,1,1,2016,2131,468,45,1,1,0.5,0.5,0,0.5,1,250,0.9209864168235007
0,0.5,3898.5,0,150,1520,4,0,0,0,0,65,451,743,649,0.5,0.5,0.5,0.5,1,1,0.5,250,-0.8178026035049025
0,0.125,3898.5,0,150,2725,22,0,1,1,1,784,1968,2072,1908,0.5,1,1,1,0,1,0.5,250,-0.6733632200992496
0,0.25,3898.5,0,150,4700,44,0,0,0,1,1843,1734,1689,123,1,1,1,0.5,1,0.5,1,250,-0.43662647136384347
0,0.625,3898.5,0,150,3621,12,1,0,0,0,2304,187,280,478,1,0.5,0.5,0.5,0,1,0.5,250,-0.5659626495337184
1,0.625,3898.5,0,150,2494,96,1,0,1,1,2184,1866,1752,1903,1,1,1,1,1,1,1,250,0.8405664430079371
1,0.375,3898.5,0,150,2517,66,1,1,1,1,555,733,473,315,0.5,0.5,0.5,0.5,0,0.5,1,250,0.8390961255216431
0,0.25,3898.5,0,150,326,72,0,0,0,0,2161,1922,2153,1972,1,1,1,1,1,1,1,250,-0.9609234531201304
1,0.375,3898.5,0,150,2920,94,1,1,0,1,1696,2441,1835,1672,1,1,1,1,1,1,1,250,0.8133336060878815
0,0.5,3898.5,0,150,1847,46,1,0,0,0,480,2230,1682,1806,0.5,1,1,1,1,0.5,1,250,-0.7786061899168125
0,0.5,3898.5,0,150,1396,18,1,1,0,0,1821,2249,534,261,1,1,0.5,0.5,1,1,0.5,250,-0.8326660753242394
0,0.75,3898.5,0,150,970,6,0,0,0,0,265,527,59,816,0.5,0.5,0.5,0.5,1,1,0.5,250,-0.8837292930261549
1,0.75,3898.5,0,150,594,62,1,0,1,1,697,1844,816,604,0.5,1,0.5,0.5,1,0.5,1,250,0.9620274527452746
1,0.875,3898.5,0,150,278,70,1,1,1,1,624,298,720,33,0.5,0.5,0.5,0.5,1,0.5,1,250,0.9822283364700106
0,0.375,3898.5,0,150,610,38,0,0,0,0,2113,1779,2398,1906,1,1,1,1,1,1,1,250,-0.9268813079855202
0,0.125,3898.5,0,150,6352,92,1,1,1,0,2083,1822,1914,2234,1,1,1,1,0,1,1,250,-0.2386066693836454
1,0.875,3898.5,0,150,4418,84,1,0,0,0,2398,1722,1955,2495,1,1,1,1,0,1,1,250,0.7175711889370755
1,0.5,3898.5,0,150,1419,102,1,1,1,1,1653,2248,2179,1838,1,1,1,1,1,1,1,250,0.909287803780378
1,0.75,3898.5,0,150,2044,90,0,1,0,1,1693,1876,2251,2063,1,1,1,1,0,1,1,250,0.869333524261517
1,0.25,3898.5,0,150,3283,58,1,1,1,0,69,200,593,2167,0.5,0.5,0.5,1,0,0.5,1,250,0.790128160543327
1,0.875,3898.5,0,150,5039,28,1,1,1,0,2150,2026,2100,263,1,1,1,0.5,0,1,0.5,250,0.6778726168071354
0,0.625,3898.5,0,150,6466,82,0,1,0,0,2305,2020,1883,1660,1,1,1,1,1,1,1,250,-0.2249418646465131
0,0.25,3898.5,0,150,524,16,0,0,1,1,448,641,1954,2154,0.5,0.5,1,1,0,1,0.5,250,-0.9371898448924796
0,0.375,3898.5,0,150,6703,24,1,1,0,1,2188,2124,554,2152,1,1,0.5,1,1,1,0.5,250,-0.19653345479826434
0,0.125,3898.5,0,150,455,8,0,0,1,0,84,715,1688,343,0.5,0.5,1,0.5,1,1,0.5,250,-0.9454606477596912
0,0.25,3898.5,0,150,2857,86,1,0,0,1,1756,1908,2326,2389,1,1,1,1,0,1,1,250,-0.657540814614149
1,0.5,3898.5,0,150,1394,60,1,1,1,0,499,422,397,2391,0.5,0.5,0.5,1,1,0.5,1,250,0.9108859749611324
1,0.875,3898.5,0,150,5582,42,0,0,0,0,2243,2364,2482,1675,1,1,1,1,1,1,1,250,0.6431603387611489
1,0.5,3898.5,0,150,2557,32,1,1,1,1,1980,2135,2150,1941,1,1,1,1,1,1,1,250,0.836539051632436
0,0.125,3898.5,0,150,548,36,0,0,0,0,1876,2150,1963,1853,1,1,1,1,0,1,1,250,-0.9343130438951885
0,0.375,3898.5,0,150,675,10,0,0,1,0,420,330,2002,6,0.5,0.5,1,0.5,1,1,0.5,250,-0.9190899719511902
0,0.625,3898.5,0,150,2989,40,0,0,0,0,2464,1982,2187,2156,1,1,1,1,1,1,1,250,-0.6417184091290485
1,0.75,3898.5,0,150,10889,20,0,1,1,0,560,1727,2075,297,0.5,1,1,0.5,0,1,0.5,250,0.30390056051059666
1,0.125,3898.5,0,150,2172,78,1,0,0,0,2086,1697,2352,1672,1,1,1,1,0,1,1,250,0.8611508878160543
0,0.125,3898.5,0,150,4891,50,1,0,0,1,535,1850,2155,59,0.5,1,1,0.5,0,0.5,1,250,-0.41373193009373577
1,0.75,3898.5,0,150,489,34,1,1,1,1,1685,1765,2214,2151,1,1,1,1,1,1,1,250,0.9687397717044433
1,0.25,3898.5,0,150,5241,30,1,1,1,1,2332,2374,1688,2133,1,1,1,1,1,1,1,250,0.6649593936666394
0,0.125,3898.5,0,150,1742,1,0,0,0,0,799,283,564,710,0.5,0.5,0.5,0.5,1,1,0.5,250,-0.7911921942799607
1,0.25,3898.5,0,150,3862,65,1,1,1,1,386,6,102,175,0.5,0.5,0.5,0.5,1,0.5,1,250,0.7531145159970543
1,0.75,3898.5,0,150,586,97,1,1,1,0,153,206,148,444,0.5,0.5,0.5,0.5,1,0.5,0.5,250,0.9625388675231159
1,0.5,3898.5,0,150,10290,25,1,1,1,0,2171,2422,1714,341,1,1,1,0.5,1,1,0.5,250,0.342192742001473
0,0.125,3898.5,0,150,840,15,0,1,0,1,534,1900,332,2474,0.5,1,0.5,1,0,1,0.5,250,-0.8993119650948146
1,0.75,3898.5,0,150,691,55,1,1,0,0,394,121,1970,2109,0.5,0.5,1,1,0,0.5,1,250,0.9558265485639472
1,0.875,3898.5,0,150,702,105,1,1,1,1,207,132,729,42,0.5,0.5,0.5,0.5,1,0.5,1,250,0.9551233532444154
0,0.875,3898.5,0,150,1942,7,0,0,0,0,63,353,492,69,0.5,0.5,0.5,0.5,1,1,0.5,250,-0.767218852635869
1,0.125,3898.5,0,150,2077,57,1,0,1,1,126,1803,79,741,0.5,1,0.5,0.5,1,0.5,1,250,0.8672239383029212
1,0.875,3898.5,0,150,746,63,1,1,0,1,670,325,2118,482,0.5,0.5,1,0.5,0,0.5,1,250,0.9523105719662874
0,0.375,3898.5,0,150,626,17,1,0,0,1,2402,780,216,2498,1,0.5,0.5,1,1,1,0.5,250,-0.9249634406539927
1,0.875,3898.5,0,150,3914,49,0,1,0,0,2450,93,2283,2348,1,0.5,1,1,1,0.5,1,250,0.7497903199410851
1,0.375,3898.5,0,150,976,101,1,1,1,1,515,665,161,761,0.5,0.5,0.5,0.5,0,0.5,1,250,0.9376073971033467
0,0.125,3898.5,0,150,6492,29,1,1,1,1,2067,2008,2118,2236,1,1,1,1,1,1,1,250,-0.22182533023278117
1,0.25,3898.5,0,150,2614,93,1,1,0,1,175,125,605,415,0.5,0.5,0.5,0.5,1,0.5,0.5,250,0.8328952213403158
0,0.75,3898.5,0,150,1089,83,1,0,0,0,649,800,174,29,0.5,0.5,0.5,0.5,1,0.5,0.5,250,-0.8694651547479203
0,0.125,3898.5,0,150,1172,85,1,0,1,0,671,805,795,106,0.5,0.5,0.5,0.5,0,0.5,0.5,250,-0.8595162179656223
1,0.75,3898.5,0,150,1364,69,1,1,1,1,258,308,683,170,0.5,0.5,0.5,0.5,1,0.5,1,250,0.9128037803780378
0,0.375,3898.5,0,150,470,3,0,0,0,0,73,145,794,561,0.5,0.5,0.5,0.5,1,1,0.5,250,-0.9436626471363844
0,0.625,3898.5,0,150,5529,19,0,1,0,1,4,1799,101,1726,0.5,1,0.5,1,0,1,0.5,250,-0.3372569702490831
1,0.125,3898.5,0,150,798,99,1,1,1,1,692,352,425,183,0.5,0.5,0.5,0.5,1,0.5,1,250,0.9489863759103183
0,0.75,3898.5,0,150,1318,13,0,0,0,1,217,231,530,2283,0.5,0.5,0.5,1,1,1,0.5,250,-0.8420156785654352
