ID,BotStrategyN,Role,player.tom_role,Choice,BotChoice,Payoff,BotPayoff,BotParameters,Trial,BotStrategy
Vienna,2,1,0,1,1,-1,1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.7186200601808275, 'p_op_var0': 0.3796868758139978}}, 1: {'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.10281126067591069, 'p_op_var0': -0.13217197415679685}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.13912813]), 'param_mean': array([[-1.77824498,  0.94235034, -0.17403885]]), 'param_var': array([[ 3.41356111, -0.74436769, -2.19395784]]), 'gradient': array([[ 0.02117487, -0.03490898,  1.        ]])}}}, 'own_states': {'p_k': array([0.4030516, 0.5969484]), 'p_op_mean': array([-0.08954916,  0.48833878]), 'param_mean': array([[-0.251037  ,  0.30079396,  0.32928579],        [ 0.0225132 ,  0.07863718,  0.36274002]]), 'param_var': array([[ 1.6143311 , -0.44689435, -1.41313196],        [ 1.69852938, -0.3577073 , -1.75506118]]), 'gradient': array([[-7.25483631e-02,  4.18814007e-01,  9.99999998e-01],        [ 2.68081969e-04, -1.25592478e-01,  9.99999998e-01]]), 'p_self': 0.6595948512285129}}",34,2
Budapest,-1,1,0,1,0,1,-1,Random Bias 0.6 Head,34,-1
London,2,1,0,0,0,-1,1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 1.0778180229827392, 'p_op_var0': 0.32924563007400237}}, 1: {'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.45783112036708684, 'p_op_var0': -0.45463040274628935}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([0.44638228]), 'param_mean': array([[-2.02440962,  0.45840728,  0.18885565]]), 'param_var': array([[ 3.38922301, -0.5163511 , -2.20036886]]), 'gradient': array([[ 0.02005616, -0.25751375,  1.        ]])}}}, 'own_states': {'p_k': array([0.17170763, 0.82829237]), 'p_op_mean': array([-0.31538053, -0.39730627]), 'param_mean': array([[-0.41161144,  0.56480761,  0.15487308],        [ 0.00631458, -0.15955098,  0.10380272]]), 'param_var': array([[ 1.67360524, -0.17996171, -1.09578205],        [ 1.69853303, -0.44063581, -1.96096386]]), 'gradient': array([[-2.71112312e-02,  4.70230093e-01,  9.99999998e-01],        [-1.45285938e-04,  5.01083939e-01,  9.99999998e-01]]), 'p_self': 0.2741471061944172}}",34,2
Berlin,2,1,0,1,0,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.3455342171732957, 'p_op_var0': 0.27591581102089185}}, 1: {'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.0835802905554796, 'p_op_var0': 0.11059830669219958}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([0.13723495]), 'param_mean': array([[-1.03999996,  0.88901367,  0.10823213]]), 'param_var': array([[ 3.23970543, -0.53554065, -2.18899884]]), 'gradient': array([[-0.0516898 , -0.02900137,  1.        ]])}}}, 'own_states': {'p_k': array([0.02922434, 0.97077566]), 'p_op_mean': array([-0.06290346,  0.03285043]), 'param_mean': array([[-0.62515789,  0.27349328,  0.15212304],        [ 0.00256718, -0.51874947,  0.25591386]]), 'param_var': array([[ 1.65244976, -0.50304418, -1.12668553],        [ 1.69846448, -0.61722788, -1.9310599 ]]), 'gradient': array([[-8.88128025e-02,  2.15015751e-01,  9.99999998e-01],        [ 5.89331414e-04,  2.23052274e-01,  9.99999998e-01]]), 'p_self': 0.5198499156373733}}",34,2
Oxford,0,1,0,0,1,1,-1,"{'opponent_states': {}, 'own_states': {'p_op_mean0': 0.46595303522009046, 'p_op_var0': -0.38002318082406195, 'p_self': 0.753694836710778}}",35,0
Hamburg,1,0,1,1,1,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.9192993815155073, 'p_op_var0': -0.07466855846375049}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([0.04022728]), 'param_mean': array([[-1.6484751 ,  0.84610895, -0.2843273 ]]), 'param_var': array([[ 1.674036  , -0.80093159, -2.2232348 ]]), 'gradient': array([[ 0.00883925, -0.32453835,  1.        ]]), 'p_self': 0.47342773029323}}",35,1
Paris,1,1,0,0,0,-1,1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.04189782024162699, 'p_op_var0': -0.11784903042013273}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([0.34670214]), 'param_mean': array([[-1.56363566,  0.70399782,  0.3647372 ]]), 'param_var': array([[ 1.68152322, -0.7518944 , -2.21519217]]), 'gradient': array([[0.03762154, 0.01803415, 1.        ]]), 'p_self': 0.7139071378565625}}",35,1
Florence,0,1,0,1,1,-1,1,"{'opponent_states': {}, 'own_states': {'p_op_mean0': 0.10796806381580278, 'p_op_var0': -0.38881690363721794, 'p_self': 0.5653557375191707}}",35,0
Milan,2,0,1,1,0,-1,1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 1.433157302660579, 'p_op_var0': 0.4654358592595853}}, 1: {'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.17626267623159875, 'p_op_var0': -0.4419376731055552}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.00137334]), 'param_mean': array([[-2.0689822 ,  0.6259645 ,  0.08338751]]), 'param_var': array([[ 3.40290245, -0.894054  , -2.21759161]]), 'gradient': array([[-0.02210801,  0.08475662,  1.        ]])}}}, 'own_states': {'p_k': array([0.02749129, 0.97250871]), 'p_op_mean': array([ 0.77625399, -0.19180057]), 'param_mean': array([[-0.39625059,  0.50273616,  0.15166482],        [ 0.00543274, -0.67181179, -0.18917107]]), 'param_var': array([[ 1.7117065 , -0.14235217, -0.77283683],        [ 1.72276649, -0.85315116, -2.06511071]]), 'gradient': array([[ 1.16666520e-02, -6.24557939e-01,  9.99999997e-01],        [-3.42365006e-04,  2.62936974e-03,  9.99999998e-01]]), 'p_self': 0.6094949873180974}}",35,2
Dublin,1,0,1,0,1,-1,1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.0007418620713844384, 'p_op_var0': 0.3365206588912401}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.31337547]), 'param_mean': array([[-0.49677199,  0.10358557, -0.31392086]]), 'param_var': array([[ 1.61483747, -0.92274031, -2.19019473]]), 'gradient': array([[-1.75377906e-01, -5.45365113e-04,  9.99999998e-01]]), 'p_self': 0.6916147347805855}}",35,1
Cannes,1,1,0,0,1,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.9914028823804679, 'p_op_var0': 0.2473023927237647}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.08838773]), 'param_mean': array([[-0.40268962,  0.14810049,  0.58175976]]), 'param_var': array([[ 1.62931015, -0.84864835, -2.19417242]]), 'gradient': array([[-0.05013556,  0.67011399,  1.        ]]), 'p_self': 0.44336605439024973}}",35,1
Madrid,2,0,1,0,0,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': -0.09824034677683248, 'p_op_var0': 0.2852864239290169}}, 1: {'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 1.428517594289406, 'p_op_var0': 0.29511036967573556}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.00326633]), 'param_mean': array([[-0.51545625,  0.90469724,  0.42349893]]), 'param_var': array([[ 3.25682488, -1.00375008, -2.21407221]]), 'gradient': array([[-0.00625069,  0.42674393,  1.        ]])}}}, 'own_states': {'p_k': array([0.79437911, 0.20562089]), 'p_op_mean': array([-0.23305924, -0.40134329]), 'param_mean': array([[-0.64050003, -0.05498193, -0.14775515],        [ 0.00761418, -0.02406746, -0.39809916]]), 'param_var': array([[ 1.63555523, -0.66348815, -1.45855333],        [ 1.72300174, -0.31566843, -1.71138597]]), 'gradient': array([[-1.61354079e-01,  8.52998254e-02,  9.99999998e-01],        [-4.56342591e-05,  3.24396560e-03,  9.99999998e-01]]), 'p_self': 0.6649761858044037}}",35,2
Oslo,1,0,1,1,1,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': -0.44616404216266803, 'p_op_var0': 0.32860733766307837}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.16925315]), 'param_mean': array([[-0.48424096,  0.63471805,  0.02174143]]), 'param_var': array([[ 1.47480502, -1.31539623, -2.15966437]]), 'gradient': array([[-0.06157979,  0.19098503,  1.        ]]), 'p_self': 0.6101053945977712}}",35,1
Istanbul,1,0,1,1,0,-1,1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.5396285771627702, 'p_op_var0': 0.516659003119989}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.54754884]), 'param_mean': array([[-0.04360973,  0.62009224, -0.77336386]]), 'param_var': array([[ 1.37194379, -1.50372174, -2.16676328]]), 'gradient': array([[ 0.08060357, -0.22580373,  1.        ]]), 'p_self': 0.8047108742207025}}",35,1
Brussels,-1,0,1,0,1,-1,1,Random Bias 0.6 Head,35,-1
Amsterdam,2,1,0,0,1,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.600798345574792, 'p_op_var0': 0.634203069341983}}, 1: {'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': -0.36687587121318394, 'p_op_var0': -0.6229746268055303}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.276461]), 'param_mean': array([[-2.8518399 ,  1.26834157, -0.1828572 ]]), 'param_var': array([[ 3.51643811, -0.33140776, -2.21600835]]), 'gradient': array([[-0.00451684,  0.09359787,  1.        ]])}}}, 'own_states': {'p_k': array([0.48932924, 0.51067076]), 'p_op_mean': array([-0.67319569,  0.03919313]), 'param_mean': array([[ 0.26328104,  0.14809777, -0.28034499],        [-0.00059819, -0.0770324 , -0.25158344]]), 'param_var': array([[ 1.54610485, -0.65606178, -1.47774724],        [ 1.72301257, -0.41218342, -1.76193628]]), 'gradient': array([[-1.58123331e-01,  3.92831053e-01,  9.99999998e-01],        [-1.84712715e-05, -2.90762025e-01,  9.99999998e-01]]), 'p_self': 0.3196743356261421}}",35,2
Edinburgh,-1,1,0,1,1,-1,1,Random Bias 0.6 Head,35,-1
Prague,2,0,1,1,0,-1,1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.7668571005501498, 'p_op_var0': 0.660598055870496}}, 1: {'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.4587436508228407, 'p_op_var0': -0.7270090262361191}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.10333171]), 'param_mean': array([[-2.84716049,  0.14279677,  0.25832661]]), 'param_var': array([[ 3.40976657, -1.00390651, -2.22119074]]), 'gradient': array([[-0.01269145,  0.36164023,  1.        ]])}}}, 'own_states': {'p_k': array([0.26488827, 0.73511173]), 'p_op_mean': array([-0.07445765, -0.65466537]), 'param_mean': array([[ 0.0991221 ,  0.23185808, -0.52828624],        [-0.00227033, -0.73239425, -0.44588572]]), 'param_var': array([[ 1.61643777, -0.55266261, -1.34704555],        [ 1.72301196, -0.46528315, -1.80844154]]), 'gradient': array([[ 9.02795891e-02, -4.53805890e-01,  9.99999998e-01],        [ 3.09563800e-04,  2.08769213e-01,  9.99999998e-01]]), 'p_self': 0.7815357079245316}}",35,2
Lisbon,-1,0,1,1,0,-1,1,Random Bias 0.6 Head,35,-1
Barcelona,-2,1,0,1,0,1,-1,WSLS,35,-2
Copenhagen,-2,0,1,0,0,1,-1,WSLS,35,-2
Stockholm,2,1,0,0,0,-1,1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': -0.09596043967994837, 'p_op_var0': 0.3175857547321403}}, 1: {'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.49393543625099817, 'p_op_var0': -0.6310791003132677}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([0.2958145]), 'param_mean': array([[-2.66715413,  0.58880049,  0.04887961]]), 'param_var': array([[ 3.4172891 , -0.81541193, -2.21720823]]), 'gradient': array([[ 0.00913341, -0.24692254,  1.        ]])}}}, 'own_states': {'p_k': array([0.31871541, 0.68128459]), 'p_op_mean': array([ 0.07849349, -0.47376115]), 'param_mean': array([[-0.56995714,  0.18938548,  0.01357595],        [-0.01746733, -0.35389025, -0.06530136]]), 'param_var': array([[ 1.60789856, -0.47720367, -1.28254266],        [ 1.72295151, -0.99399181, -1.85428017]]), 'gradient': array([[ 1.35387177e-01, -6.49142934e-02,  9.99999998e-01],        [ 1.14101731e-04,  4.08439367e-01,  9.99999998e-01]]), 'p_self': 0.3172126605321872}}",35,2
Vienna,2,1,0,1,0,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 1.2026762709133678, 'p_op_var0': 0.39011186354397037}}, 1: {'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.5171936377361785, 'p_op_var0': -0.13509261403415257}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([0.05837686]), 'param_mean': array([[-1.42399241,  0.93348427, -0.11603902]]), 'param_var': array([[ 3.44319597, -0.7445117 , -2.22131446]]), 'gradient': array([[ 0.01937932, -0.17440716,  1.        ]])}}}, 'own_states': {'p_k': array([0.34085458, 0.65914542]), 'p_op_mean': array([-0.26504073,  0.35108908]), 'param_mean': array([[-0.31753569,  0.34803971,  0.37174156],        [ 0.02288959,  0.05666059,  0.4049453 ]]), 'param_var': array([[ 1.63860276, -0.4563902 , -1.43361843],        [ 1.72298767, -0.35941924, -1.78156456]]), 'gradient': array([[-2.80582296e-02,  6.36750448e-01,  9.99999998e-01],        [-1.99555004e-04,  5.38535258e-02,  9.99999998e-01]]), 'p_self': 0.5938242467253109}}",35,2
Budapest,-1,1,0,1,1,-1,1,Random Bias 0.6 Head,35,-1
London,2,1,0,1,1,-1,1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': -0.027477227466985228, 'p_op_var0': 0.3930338117837352}}, 1: {'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.07870915189972412, 'p_op_var0': -0.47969020798192513}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([0.16404752]), 'param_mean': array([[-2.39815138,  0.55123002,  0.12304953]]), 'param_var': array([[ 3.41968768, -0.52572238, -2.22638327]]), 'gradient': array([[-0.02148571, -0.04099594,  1.        ]])}}}, 'own_states': {'p_k': array([0.16741033, 0.83258967]), 'p_op_mean': array([ 0.14455201, -0.15060865]), 'param_mean': array([[-0.40114754,  0.53727913,  0.13158619],        [ 0.00658693, -0.26410331,  0.0579975 ]]), 'param_var': array([[ 1.69850914, -0.18747447, -1.10933795],        [ 1.72299127, -0.47246815, -1.98873942]]), 'gradient': array([[ 1.21442082e-01, -1.29651750e-02,  9.99999998e-01],        [-3.27613623e-04,  2.08595717e-01,  9.99999998e-01]]), 'p_self': 0.4330727919175843}}",35,2
Berlin,2,1,0,1,0,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': -0.40185649837651793, 'p_op_var0': 0.2440634673042311}}, 1: {'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.6884192922085772, 'p_op_var0': 0.2330173129506067}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([0.27641348]), 'param_mean': array([[-0.32004856,  0.89808209,  0.05000333]]), 'param_var': array([[ 3.26080529, -0.53566314, -2.21649314]]), 'gradient': array([[ 0.04182669, -0.22639884,  1.        ]])}}}, 'own_states': {'p_k': array([0.02786469, 0.97213531]), 'p_op_mean': array([ 0.40703521, -0.09928349]), 'param_mean': array([[-0.63199045,  0.27536131,  0.15677008],        [ 0.00414523, -0.46159766,  0.3228745 ]]), 'param_var': array([[ 1.67775296, -0.50323871, -1.12893854],        [ 1.72292393, -0.62372757, -1.9656826 ]]), 'gradient': array([[ 0.08299079, -0.25025262,  1.        ],        [-0.00143894,  0.42213688,  1.        ]]), 'p_self': 0.4444266729924326}}",35,2
Oxford,0,1,0,1,1,-1,1,"{'opponent_states': {}, 'own_states': {'p_op_mean0': 0.04443188934749681, 'p_op_var0': -0.3768176556348694, 'p_self': 0.5270097249577571}}",36,0
Hamburg,1,0,1,1,1,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 1.1802122758638856, 'p_op_var0': -0.08865572847353463}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([0.20136759]), 'param_mean': array([[-1.62479286,  0.7755631 , -0.23268386]]), 'param_var': array([[ 1.6989865 , -0.81267794, -2.24992896]]), 'gradient': array([[ 0.00507326, -0.43402975,  1.        ]]), 'p_self': 0.37099023362324396}}",36,1
Paris,1,1,0,0,1,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': -0.3904416421416924, 'p_op_var0': -0.1661265220548972}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([0.47071783]), 'param_mean': array([[-1.68482277,  0.69901703,  0.30245464]]), 'param_var': array([[ 1.70450575, -0.75193161, -2.24132707]]), 'gradient': array([[ 0.02224999, -0.16825479,  1.        ]]), 'p_self': 0.7739179722094562}}",36,1
Florence,0,1,0,0,0,-1,1,"{'opponent_states': {}, 'own_states': {'p_op_mean0': 0.42780353305970037, 'p_op_var0': -0.39136092826490454, 'p_self': 0.736967833048384}}",36,0
Milan,2,0,1,1,1,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.08026720291771684, 'p_op_var0': 0.5161881280412538}}, 1: {'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.4871893384171324, 'p_op_var0': -0.38304113637236215}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.20338735]), 'param_mean': array([[-1.72722592,  0.60865663,  0.03043075]]), 'param_var': array([[ 3.43199183, -0.89478825, -2.24444553]]), 'gradient': array([[-0.02201029,  0.23380642,  1.        ]])}}}, 'own_states': {'p_k': array([0.04139473, 0.95860527]), 'p_op_mean': array([ 0.19626565, -0.51133067]), 'param_mean': array([[-0.39538712,  0.49569132,  0.1576628 ],        [ 0.00440162, -0.67122349, -0.12452911]]), 'param_var': array([[ 1.73584161, -0.14537009, -0.77695315],        [ 1.74664595, -0.85315186, -2.0947773 ]]), 'gradient': array([[-1.44472342e-01, -3.86009157e-02,  9.99999998e-01],        [-4.03871161e-04,  3.86782224e-01,  9.99999998e-01]]), 'p_self': 0.77625948344935}}",36,2
Dublin,1,0,1,1,1,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.726446463127996, 'p_op_var0': 0.3729059500179477}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([0.1559933]), 'param_mean': array([[-0.12869945,  0.1036771 , -0.35991748]]), 'param_var': array([[ 1.60339748, -0.92274034, -2.21712682]]), 'gradient': array([[ 0.09906573, -0.51588498,  1.        ]]), 'p_self': 0.40023128344957765}}",36,1
Cannes,1,1,0,0,0,-1,1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 1.3847461250312618, 'p_op_var0': 0.37391131687540524}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.47003765]), 'param_mean': array([[-0.27764961,  0.01730403,  0.52993662]]), 'param_var': array([[ 1.65222042, -0.89548818, -2.22160113]]), 'gradient': array([[-0.02433166,  0.99992427,  1.        ]]), 'p_self': 0.23961164494442672}}",36,1
Madrid,2,0,1,1,1,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': -0.7394638965071878, 'p_op_var0': 0.29909613593438966}}, 1: {'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.20206573247991375, 'p_op_var0': 0.41896566128102036}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([0.29958492]), 'param_mean': array([[-0.43131104,  0.82790496,  0.37041076]]), 'param_var': array([[ 3.29463312, -1.02029833, -2.24101948]]), 'gradient': array([[0.10954339, 0.0708223 , 1.        ]])}}}, 'own_states': {'p_k': array([0.78333005, 0.21666995]), 'p_op_mean': array([-0.85637814, -0.12992503]), 'param_mean': array([[-0.35381592, -0.07018212, -0.22481617],        [ 0.00763692, -0.02427301, -0.41364532]]), 'param_var': array([[ 1.63543198, -0.6642119 , -1.50250547],        [ 1.7468758 , -0.31566883, -1.72074191]]), 'gradient': array([[-9.59044079e-02,  6.31530387e-01,  9.99999997e-01],        [-2.73696533e-04, -2.83706104e-01,  9.99999998e-01]]), 'p_self': 0.842331190753452}}",36,2
Oslo,1,0,1,1,1,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 0.3572332525252795, 'p_op_var0': 0.27583834411100616}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([0.23315712]), 'param_mean': array([[-0.63404196,  0.66244139,  0.08255182]]), 'param_var': array([[ 1.50107116, -1.31782304, -2.18789743]]), 'gradient': array([[ 0.05880639, -0.15059777,  1.        ]]), 'p_self': 0.3506012319082058}}",36,1
Istanbul,1,0,1,1,1,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': -0.5438667275371323, 'p_op_var0': 0.5394917155933515}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.93655465]), 'param_mean': array([[ 0.16338868,  0.5883729 , -0.70267018]]), 'param_var': array([[ 1.39955812, -1.50634971, -2.19300923]]), 'gradient': array([[-0.1013507 ,  0.23387278,  1.        ]]), 'p_self': 0.9101674462430025}}",36,1
Brussels,-1,0,1,0,0,1,-1,Random Bias 0.6 Head,36,-1
Amsterdam,2,1,0,1,0,1,-1,"{'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': 1.276491848437984, 'p_op_var0': 0.6459877804247932}}, 1: {'opponent_states': {0: {'opponent_states': {}, 'own_states': {'p_op_mean0': -0.5779528035351732, 'p_op_var0': -0.6622162633194149}}}, 'own_states': {'p_k': array([1.]), 'p_op_mean': array([-0.26289774]), 'param_mean': array([[-2.94086274,  1.30649509, -0.12246188]]), 'param_var': array([[ 3.5455205 , -0.33294924, -2.24240346]]), 'gradient': array([[-0.00301875,  0.14042668,  1.        ]])}}}, 'own_states': {'p_k': array([0.55850187, 0.44149813]), 'p_op_mean': array([-1.13799499, -0.02471437]), 'param_mean': array([[ 0.40517591,  0.11002455, -0.32219329],        [-0.00057434, -0.03396184, -0.28951284]]), 'param_var': array([[ 1.55956404, -0.66601552, -1.50585119],        [ 1.74688638, -0.4183413 , -1.78070441]]), 'gradient': array([[-5.67620785e-02,  8.15760911e-01,  9.99999997e-01],        [-7.98663417e-06, -2.64785233e-01,  9.99999998e-01]]), 'p_self': 0.18642597169243771}}",36,2
